city;district;microdistrict;street;building;area;floor;num_of_rooms;price;url;picture
Челябинск;Курчатовский;;Молодогвардейцев;19А;50;9;2;12800;https://arenda-022.ru/sdam/kvartira--molodogvardeycev-19a_1597483193;
Челябинск;Ленинский;;Дзержинского;89;32;1;1;11000;https://arenda-022.ru/sdam/kvartira--dzerzhinskogo-89_1597578240;
Челябинск;Тракторозаводский;;Марченко;16;46;3;2;12500;https://arenda-022.ru/sdam/kvartira--marchenko-16_1597518468;
Челябинск;Центральный;;Сони Кривой;47;26;5;1;12000;https://arenda-022.ru/sdam/kvartira--soni-krivoy-47_1597526389;
Челябинск;Калининский;;Молодогвардейцев;58;54;4;1;14000;https://arenda-022.ru/sdam/kvartira--molodogvardeycev-58_1597579017;
Челябинск;Калининский;;Академика Сахарова;22;35;6;1;8000;https://arenda-022.ru/sdam/kvartira--akademika-saharova-22_1597554430;
Челябинск;Курчатовский;;Косарева;22;33;1;1;11000;https://arenda-022.ru/sdam/kvartira--kosareva-22_1597533547;
Челябинск;Курчатовский;;Краснопольский пр-т;21;41;8;2;11000;https://arenda-022.ru/sdam/kvartira-krasnopolskiy-pr-t-21_1597571579;
Челябинск;Калининский;;Университетская Набережная;22;38;8;1;13000;https://arenda-022.ru/sdam/kvartira--universitetskaya-naberezhnaya-22_1597494324;
Челябинск;Калининский;;250-летия Челябинска;9;34;9;1;13000;https://arenda-022.ru/sdam/kvartira--250-letiya-chelyabinska-9_1597572139;
Челябинск;Металлургический;;Прокатная;18;34;9;1;10000;https://arenda-022.ru/sdam/kvartira-prokatnaya-ul-18_1597500797;
Челябинск;Калининский;;Каслинская;15;29;4;1;10000;https://arenda-022.ru/sdam/kvartira-kaslinskaya-ul-15_1597496977;
Челябинск;Курчатовский;;2-я Шагольская;28;52;1;2;12000;https://arenda-022.ru/sdam/kvartira-2-ya-shagolskaya-ul-28_1597489772;
Челябинск;Центральный;;Российская;63А;30;5;1;10000;https://arenda-022.ru/sdam/kvartira-rossiyskaya-ul-63a_1597575012;
Челябинск;Советский;;Сулимова;94В;43;9;1;13000;https://arenda-022.ru/sdam/kvartira--sulimova-94v_1597555659;
Челябинск;Ленинский;;Дзержинского;91;37;5;1;11000;https://arenda-022.ru/sdam/kvartira--dzerzhinskogo-91_1597532856;
Челябинск;Тракторозаводский;;Хохрякова;6;52;4;2;11000;https://arenda-022.ru/sdam/kvartira--hohryakova-6_1597564817;
Челябинск;Калининский;;Чайковского;185;73;7;3;16000;https://arenda-022.ru/sdam/kvartira--chaykovskogo-185_1597486278;
Челябинск;Калининский;;Братьев Кашириных;85Б;52;9;1;16000;https://arenda-022.ru/sdam/kvartira--bratev-kashirinyh-85b_1597480642;
Челябинск;Ленинский;;Пограничная;26;34;1;1;10000;https://arenda-022.ru/sdam/kvartira-pogranichnaya-ul-26_1597483084;
Челябинск;Курчатовский;;Краснознамённая;12А;31;3;1;12000;https://arenda-022.ru/sdam/kvartira-krasnoznamennaya-ul-12a_1597498230;
Челябинск;Тракторозаводский;;2-я Эльтонская;42;33;9;1;10000;https://arenda-022.ru/sdam/kvartira-2-ya-eltonskaya-ul-42_1597496758;
Челябинск;Центральный;;Свердловский пр-т;80;31;3;1;11000;https://arenda-022.ru/sdam/kvartira-sverdlovskiy-pr-t-80_1597480984;
Челябинск;Ленинский;;Новороссийская;80;35;1;1;11000;https://arenda-022.ru/sdam/kvartira-novorossiyskaya-ul-80_1597556402;
Челябинск;Курчатовский;;Комсомольский пр-т;122;43;5;1;12000;https://arenda-022.ru/sdam/kvartira-komsomolskiy-pr-t-122_1597498225;
Челябинск;Калининский;;Университетская Набережная;46;35;2;1;20000;https://arenda-022.ru/sdam/kvartira--universitetskaya-naberezhnaya-46_1597501745;
Челябинск;Курчатовский;;Бейвеля;56;36;3;1;11000;https://arenda-022.ru/sdam/kvartira--beyvelya-56_1597573476;
Челябинск;Ленинский;;Барбюса;78;31;3;1;10000;https://arenda-022.ru/sdam/kvartira--barbyusa-78_1597499612;
Челябинск;Калининский;;пр-т Победы;157;48;4;2;16000;https://arenda-022.ru/sdam/kvartira-pr-t-pobedy-157_1597432064;
Челябинск;Калининский;;Молодогвардейцев;66А;30;1;1;9000;https://arenda-022.ru/sdam/kvartira--molodogvardeycev-66a_1597391832;
Челябинск;Тракторозаводский;;Чоппа;7;30;3;1;8000;https://arenda-022.ru/sdam/kvartira--choppa-7_1597474417;
Челябинск;Калининский;;Чичерина;25А;54;8;2;13000;https://arenda-022.ru/sdam/kvartira--chicherina-25a_1597392090;
Челябинск;Калининский;;;;31;1;1;10000;https://arenda-022.ru/sdam/kvartira--potemkina_1597411725;
Челябинск;Калининский;;Молодогвардейцев;60;41;2;1;10000;https://arenda-022.ru/sdam/kvartira--molodogvardeycev-60_1597470883;
Челябинск;Ленинский;;Гончаренко;84;31;2;1;12000;https://arenda-022.ru/sdam/kvartira--goncharenko-84_1597466818;
Челябинск;Курчатовский;;Александра Шмакова;27;43;1;2;10000;https://arenda-022.ru/sdam/kvartira--aleksandra-shmakova-27_1597391897;
Челябинск;Тракторозаводский;;Танкистов;142;45;3;2;10000;https://arenda-022.ru/sdam/kvartira--tankistov-142_1597432681;
Челябинск;Калининский;;Колхозная;36;40;1;1;12000;https://arenda-022.ru/sdam/kvartira-kolhoznaya-ul-36_1597411148;
Челябинск;Ленинский;;Чайкиной;11;33;2;1;9500;https://arenda-022.ru/sdam/kvartira--chaykinoy-11_1597473202;
Челябинск;Центральный;;Российская;61А;73;4;2;20000;https://arenda-022.ru/sdam/kvartira-rossiyskaya-ul-61a_1597462299;
Челябинск;Тракторозаводский;;Южноуральская;11;49;8;1;11000;https://arenda-022.ru/sdam/kvartira-yuzhnouralskaya-ul-11_1597392888;
Челябинск;Калининский;;Молодогвардейцев;66;39;2;1;11000;https://arenda-022.ru/sdam/kvartira--molodogvardeycev-66_1597408563;
Челябинск;Центральный;;Сони Кривой;43;29;4;1;10000;https://arenda-022.ru/sdam/kvartira--soni-krivoy-43_1597414708;
Челябинск;Калининский;;Колхозная;36;33;2;1;12000;https://arenda-022.ru/sdam/kvartira-kolhoznaya-ul-36_1597403744;
Челябинск;Курчатовский;;40-летия Победы;21А;34;9;1;13000;https://arenda-022.ru/sdam/kvartira--40-letiya-pobedy-21a_1597409948;
Челябинск;Тракторозаводский;;Хохрякова;16;33;6;1;10000;https://arenda-022.ru/sdam/kvartira--hohryakova-16_1597386523;
Челябинск;Курчатовский;;Краснопольский пр-т;15;89;2;3;26000;https://arenda-022.ru/sdam/kvartira-krasnopolskiy-pr-t-15_1597395887;
Челябинск;Советский;;Курчатова;14А;44;3;2;15000;https://arenda-022.ru/sdam/kvartira--kurchatova-14a_1597400631;
Челябинск;Калининский;;Игнатия Вандышева;6А;42;1;1;11500;https://arenda-022.ru/sdam/kvartira--ignatiya-vandysheva-6a_1597411352;
Челябинск;Ленинский;;Агалакова;66;58;8;2;10000;https://arenda-022.ru/sdam/kvartira--agalakova-66_1597388370;
Челябинск;Курчатовский;;Александра Шмакова;27;26;6;1;9000;https://arenda-022.ru/sdam/kvartira--aleksandra-shmakova-27_1597404457;
Челябинск;Калининский;;Каслинская;101А;150;8;3;45000;https://arenda-022.ru/sdam/kvartira-kaslinskaya-ul-101a_1597466701;
Челябинск;Калининский;;Университетская Набережная;30;33;6;1;12000;https://arenda-022.ru/sdam/kvartira--universitetskaya-naberezhnaya-30_1597412232;
Челябинск;Калининский;;Братьев Кашириных;162;37;4;1;18000;https://arenda-022.ru/sdam/kvartira--bratev-kashirinyh-162_1597413521;
Челябинск;Советский;;Свободы;149;32;2;1;10000;https://arenda-022.ru/sdam/kvartira--svobody-149_1597399077;
Челябинск;Центральный;;Энтузиастов;14А;46;4;2;13000;https://arenda-022.ru/sdam/kvartira--entuziastov-14a_1597395177;
Челябинск;Ленинский;;Дзержинского;125;57;3;2;12000;https://arenda-022.ru/sdam/kvartira--dzerzhinskogo-125_1597325621;
Челябинск;Курчатовский;;Салавата Юлаева;20;41;8;1;12000;https://arenda-022.ru/sdam/kvartira--salavata-yulaeva-20_1597205119;
Челябинск;Курчатовский;;пр-т Победы;200А;43;4;2;13000;https://arenda-022.ru/sdam/kvartira-pr-t-pobedy-200a_1597242618;
Челябинск;Советский;;Воровского;59А;49;8;1;18000;https://arenda-022.ru/sdam/kvartira--vorovskogo-59a_1597202949;
Челябинск;Советский;;Шаумяна;91;45;5;2;16000;https://arenda-022.ru/sdam/kvartira--shaumyana-91_1597316284;
Челябинск;Калининский;;Академика Макеева;17;40;9;1;12000;https://arenda-022.ru/sdam/kvartira--akademika-makeeva-17_1597383194;
Челябинск;Калининский;;Калинина;15;32;5;1;13000;https://arenda-022.ru/sdam/kvartira--kalinina-15_1597199668;
Челябинск;Курчатовский;;Солнечная;14А;46;2;2;14000;https://arenda-022.ru/sdam/kvartira-solnechnaya-ul-14a_1597205819;
Челябинск;Центральный;;Энтузиастов;18Б;41;1;2;16000;https://arenda-022.ru/sdam/kvartira--entuziastov-18b_1597236445;
Челябинск;Курчатовский;;Генерала Мартынова;9;43;2;1;10500;https://arenda-022.ru/sdam/kvartira--generala-martynova-9_1597230855;
Челябинск;Советский;;Воровского;59А;83;1;3;18000;https://arenda-022.ru/sdam/kvartira--vorovskogo-59a_1597319324;
Челябинск;Тракторозаводский;;Ржевская;31;66;8;2;12000;https://arenda-022.ru/sdam/kvartira-rzhevskaya-ul-31_1597379931;
Челябинск;Калининский;;Братьев Кашириных;101А;65;5;3;16000;https://arenda-022.ru/sdam/kvartira--bratev-kashirinyh-101a_1597314350;
Челябинск;Калининский;;Университетская Набережная;82;42;1;1;15000;https://arenda-022.ru/sdam/kvartira--universitetskaya-naberezhnaya-82_1597212585;
Челябинск;Тракторозаводский;;Мамина;13;108;5;3;18000;https://arenda-022.ru/sdam/kvartira--mamina-13_1597224107;
Челябинск;Калининский;;Университетская Набережная;46;82;2;3;23000;https://arenda-022.ru/sdam/kvartira--universitetskaya-naberezhnaya-46_1597202303;
Челябинск;Калининский;;250-летия Челябинска;1;37;4;1;10000;https://arenda-022.ru/sdam/kvartira--250-letiya-chelyabinska-1_1597201770;
Челябинск;Курчатовский;;Бейвеля;63;50;2;1;10000;https://arenda-022.ru/sdam/kvartira--beyvelya-63_1597239418;
Челябинск;Металлургический;;60-летия Октября;50;32;2;1;10000;https://arenda-022.ru/sdam/kvartira--60-letiya-oktyabrya-50_1597231452;
Челябинск;Ленинский;;Барбюса;5;33;5;1;8500;https://arenda-022.ru/sdam/kvartira--barbyusa-5_1597325282;
Челябинск;Калининский;;Каслинская;50;31;1;1;8000;https://arenda-022.ru/sdam/kvartira-kaslinskaya-ul-50_1597222278;
Челябинск;Курчатовский;;Солнечная;18;45;2;1;13000;https://arenda-022.ru/sdam/kvartira-solnechnaya-ul-18_1597328149;
Челябинск;Курчатовский;;40-летия Победы;8;32;1;1;9000;https://arenda-022.ru/sdam/kvartira--40-letiya-pobedy-8_1597383099;
Челябинск;Курчатовский;;2-я Шагольская;30;32;5;1;10000;https://arenda-022.ru/sdam/kvartira-2-ya-shagolskaya-ul-30_1597326530;
Челябинск;Курчатовский;;Лобырина;9;60;9;2;13000;https://arenda-022.ru/sdam/kvartira--lobyrina-9_1597216840;
Челябинск;Центральный;;пр-т Ленина;38;38;4;1;18000;https://arenda-022.ru/sdam/kvartira-pr-t-lenina-38_1597146995;
Челябинск;Калининский;;Чайковского;52А;43;7;1;12000;https://arenda-022.ru/sdam/kvartira--chaykovskogo-52a_1597220860;
Челябинск;Тракторозаводский;;Тяговая;12А;45;1;2;8000;https://arenda-022.ru/sdam/kvartira-tyagovaya-ul-12a_1597230368;
Челябинск;Тракторозаводский;;Шуменская;6;56;1;2;13000;https://arenda-022.ru/sdam/kvartira-shumenskaya-ul-6_1597125739;
Челябинск;Курчатовский;;Скульптора Головницкого;14;41;9;1;8000;https://arenda-022.ru/sdam/kvartira--skulptora-golovnickogo-14_1597132390;
Челябинск;Калининский;;Калинина;30А;46;3;2;12000;https://arenda-022.ru/sdam/kvartira--kalinina-30a_1597143433;
Челябинск;Калининский;;Набережная;5А;38;9;2;18000;https://arenda-022.ru/sdam/kvartira-naberezhnaya-ul-5a_1597043462;
Челябинск;Курчатовский;;Чичерина;6;52;1;2;15000;https://arenda-022.ru/sdam/kvartira--chicherina-6_1597049472;
Челябинск;Курчатовский;;Салавата Юлаева;1А;32;4;1;11000;https://arenda-022.ru/sdam/kvartira--salavata-yulaeva-1a_1597036257;
Челябинск;Калининский;;250-летия Челябинска;17;40;4;1;10000;https://arenda-022.ru/sdam/kvartira--250-letiya-chelyabinska-17_1597085763;
Челябинск;Курчатовский;;;;43;6;2;6/10;https://arenda-022.ru/sdam/kvartira_1597146426;
Челябинск;Калининский;;Чичерина;36В;42;1;1;15000;https://arenda-022.ru/sdam/kvartira--chicherina-36v_1597131364;
Челябинск;Центральный;;Героя России А.В. Яковлева;11;45;1;2;17000;https://arenda-022.ru/sdam/kvartira--geroya-rossii-av-yakovleva-11_1597043859;
